tta_method,case,performing_clients,performing_length,tta_client,tta_corruption,clean_samples,corruption_samples,tta_local_before,tta_local_after,initial_mixed_accuracy,initial_shift_accuracy,fedavg_mixed_accuracy,fedavg_shift_accuracy,protected_v2_mixed_accuracy,protected_v2_shift_accuracy,protected_v2_gain_vs_initial_mixed,protected_v2_gain_vs_fedavg_mixed,protected_v2_gain_vs_initial_shift,protected_v2_gain_vs_fedavg_shift,model_pref_tta_weight,bn_pref_tta_weight,sum_pref_tta_weight,artifact_dir
tta_bn,perf_0_plus_4_on_stripe,client_0,1,client_4,stripe,50,50,0.8682,0.5213,0.93,0.86,0.82,0.9,0.91,0.82,-0.020000000000000018,0.09000000000000008,-0.040000000000000036,-0.08000000000000007,3.517293562926736e-05,5.956082849923998e-07,3.576854391425976e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_1_plus_4_on_stripe,client_1,1,client_4,stripe,50,50,0.8682,0.5213,0.91,0.84,0.81,0.92,0.94,0.9,0.029999999999999916,0.1299999999999999,0.06000000000000005,-0.020000000000000018,4.552402718002308e-05,3.784300009007781e-07,4.590245718092386e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_2_plus_4_on_stripe,client_2,1,client_4,stripe,50,50,0.8682,0.5213,0.94,0.88,0.86,0.92,0.93,0.86,-0.009999999999999898,0.07000000000000006,-0.020000000000000018,-0.06000000000000005,1.7546562480111453e-05,4.3248324513599435e-07,1.7979045725247446e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_3_plus_4_on_stripe,client_3,1,client_4,stripe,50,50,0.8682,0.5213,0.93,0.86,0.84,0.92,0.95,0.9,0.019999999999999907,0.10999999999999999,0.040000000000000036,-0.020000000000000018,2.6041978625172744e-05,9.032686788613437e-07,2.6945247304034087e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_0_1_plus_4_on_stripe,"client_0,client_1",2,client_4,stripe,50,50,0.8682,0.5213,0.92,0.86,0.82,0.92,0.92,0.86,0.0,0.10000000000000009,0.0,-0.06000000000000005,0.00014961526180735257,5.170250743358129e-07,0.00015013228688168839,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_0_2_plus_4_on_stripe,"client_0,client_2",2,client_4,stripe,50,50,0.8682,0.5213,0.95,0.9,0.86,0.92,0.95,0.9,0.0,0.08999999999999997,0.0,-0.020000000000000018,0.00010782179034040309,5.609402060455685e-07,0.00010838273054644866,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_0_3_plus_4_on_stripe,"client_0,client_3",2,client_4,stripe,50,50,0.8682,0.5213,0.94,0.88,0.84,0.92,0.94,0.88,0.0,0.09999999999999998,0.0,-0.040000000000000036,0.00012323935755005256,7.994218411374611e-07,0.00012403877939119002,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_1_2_plus_4_on_stripe,"client_1,client_2",2,client_4,stripe,50,50,0.8682,0.5213,0.93,0.88,0.83,0.92,0.94,0.88,0.009999999999999898,0.10999999999999999,0.0,-0.040000000000000036,0.00011937844897474902,4.313562684871876e-07,0.0001198098052432362,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_1_3_plus_4_on_stripe,"client_1,client_3",2,client_4,stripe,50,50,0.8682,0.5213,0.94,0.88,0.84,0.92,0.96,0.92,0.020000000000000018,0.12,0.040000000000000036,0.0,0.00013428972401116545,6.413772418448989e-07,0.00013493110125301034,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_2_3_plus_4_on_stripe,"client_2,client_3",2,client_4,stripe,50,50,0.8682,0.5213,0.93,0.86,0.85,0.92,0.93,0.86,0.0,0.08000000000000007,0.0,-0.06000000000000005,9.602235259805241e-05,6.797448504284518e-07,9.670209744848087e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_0_1_2_plus_4_on_stripe,"client_0,client_1,client_2",3,client_4,stripe,50,50,0.8682,0.5213,0.95,0.9,0.83,0.92,0.95,0.9,0.0,0.12,0.0,-0.020000000000000018,0.00020996354414043786,5.141770514575193e-07,0.00021047772119189539,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_0_1_3_plus_4_on_stripe,"client_0,client_1,client_3",3,client_4,stripe,50,50,0.8682,0.5213,0.94,0.88,0.84,0.92,0.94,0.88,0.0,0.09999999999999998,0.0,-0.040000000000000036,0.00022374294452172063,6.615897120740563e-07,0.0002244045342337947,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_0_2_3_plus_4_on_stripe,"client_0,client_2,client_3",3,client_4,stripe,50,50,0.8682,0.5213,0.94,0.88,0.85,0.92,0.94,0.88,0.0,0.08999999999999997,0.0,-0.040000000000000036,0.00018641426190008136,6.936436156856844e-07,0.00018710790551576705,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_1_2_3_plus_4_on_stripe,"client_1,client_2,client_3",3,client_4,stripe,50,50,0.8682,0.5213,0.94,0.88,0.84,0.92,0.94,0.88,0.0,0.09999999999999998,0.0,-0.040000000000000036,0.00019677051389587272,5.883964552935396e-07,0.00019735891035116627,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_0_1_2_3_plus_4_on_stripe,"client_0,client_1,client_2,client_3",4,client_4,stripe,50,50,0.8682,0.5213,0.94,0.88,0.84,0.92,0.94,0.88,0.0,0.09999999999999998,0.0,-0.040000000000000036,0.00026833851716167,6.19184007481869e-07,0.0002689577011691519,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_stripe_tta_bn
tta_bn,perf_0_plus_4_on_zigzag,client_0,1,client_4,zigzag,50,50,0.8118,0.7865,0.9,0.8,0.91,0.82,0.89,0.78,-0.010000000000000009,-0.020000000000000018,-0.020000000000000018,-0.039999999999999925,3.517293562926736e-05,0.002479584988307108,0.002514757923936375,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_bn,perf_1_plus_4_on_zigzag,client_1,1,client_4,zigzag,50,50,0.8118,0.7865,0.91,0.84,0.92,0.86,0.91,0.84,0.0,-0.010000000000000009,0.0,-0.020000000000000018,4.552402718002308e-05,0.0013800358714276758,0.001425559898607699,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_bn,perf_2_plus_4_on_zigzag,client_2,1,client_4,zigzag,50,50,0.8118,0.7865,0.88,0.76,0.91,0.82,0.88,0.76,0.0,-0.030000000000000027,0.0,-0.05999999999999994,1.7546562480111453e-05,0.002160724841210002,0.0021782714036901133,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_bn,perf_3_plus_4_on_zigzag,client_3,1,client_4,zigzag,50,50,0.8118,0.7865,0.89,0.78,0.92,0.84,0.88,0.76,-0.010000000000000009,-0.040000000000000036,-0.020000000000000018,-0.07999999999999996,2.6041978625172744e-05,0.0035619622758469613,0.003588004254472134,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_bn,perf_0_1_plus_4_on_zigzag,"client_0,client_1",2,client_4,zigzag,50,50,0.8118,0.7865,0.91,0.84,0.92,0.84,0.9,0.82,-0.010000000000000009,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,0.00014961526180735257,0.0022522404846848257,0.0024018557464921785,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_bn,perf_0_2_plus_4_on_zigzag,"client_0,client_2",2,client_4,zigzag,50,50,0.8118,0.7865,0.9,0.8,0.92,0.84,0.89,0.78,-0.010000000000000009,-0.030000000000000027,-0.020000000000000018,-0.05999999999999994,0.00010782179034040309,0.002955053634623624,0.003062875424964027,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_bn,perf_0_3_plus_4_on_zigzag,"client_0,client_3",2,client_4,zigzag,50,50,0.8118,0.7865,0.89,0.78,0.92,0.84,0.9,0.8,0.010000000000000009,-0.020000000000000018,0.020000000000000018,-0.039999999999999925,0.00012323935755005256,0.0036759339674732145,0.0037991733250232673,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_bn,perf_1_2_plus_4_on_zigzag,"client_1,client_2",2,client_4,zigzag,50,50,0.8118,0.7865,0.9,0.82,0.92,0.84,0.9,0.8,0.0,-0.020000000000000018,-0.019999999999999907,-0.039999999999999925,0.00011937844897474902,0.0019982450013637837,0.002117623450338533,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_bn,perf_1_3_plus_4_on_zigzag,"client_1,client_3",2,client_4,zigzag,50,50,0.8118,0.7865,0.9,0.8,0.92,0.84,0.91,0.82,0.010000000000000009,-0.010000000000000009,0.019999999999999907,-0.020000000000000018,0.00013428972401116545,0.002755610163221811,0.0028898998872329764,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_bn,perf_2_3_plus_4_on_zigzag,"client_2,client_3",2,client_4,zigzag,50,50,0.8118,0.7865,0.91,0.82,0.92,0.84,0.9,0.8,-0.010000000000000009,-0.020000000000000018,-0.019999999999999907,-0.039999999999999925,9.602235259805241e-05,0.003431582901534836,0.0035276052541328884,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_bn,perf_0_1_2_plus_4_on_zigzag,"client_0,client_1,client_2",3,client_4,zigzag,50,50,0.8118,0.7865,0.91,0.82,0.92,0.84,0.91,0.82,0.0,-0.010000000000000009,0.0,-0.020000000000000018,0.00020996354414043786,0.0025294012561778213,0.002739364800318259,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_bn,perf_0_1_3_plus_4_on_zigzag,"client_0,client_1,client_3",3,client_4,zigzag,50,50,0.8118,0.7865,0.91,0.82,0.92,0.84,0.91,0.82,0.0,-0.010000000000000009,0.0,-0.020000000000000018,0.00022374294452172063,0.0030450383935757197,0.0032687813380974404,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_bn,perf_0_2_3_plus_4_on_zigzag,"client_0,client_2,client_3",3,client_4,zigzag,50,50,0.8118,0.7865,0.9,0.8,0.92,0.84,0.9,0.8,0.0,-0.020000000000000018,0.0,-0.039999999999999925,0.00018641426190008136,0.003606621190066673,0.003793035451966754,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_bn,perf_1_2_3_plus_4_on_zigzag,"client_1,client_2,client_3",3,client_4,zigzag,50,50,0.8118,0.7865,0.9,0.8,0.92,0.84,0.9,0.8,0.0,-0.020000000000000018,0.0,-0.039999999999999925,0.00019677051389587272,0.002839732080094066,0.003036502593989939,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_bn,perf_0_1_2_3_plus_4_on_zigzag,"client_0,client_1,client_2,client_3",4,client_4,zigzag,50,50,0.8118,0.7865,0.9,0.8,0.92,0.84,0.9,0.8,0.0,-0.020000000000000018,0.0,-0.039999999999999925,0.00026833851716167,0.0030858404835070025,0.0033541790006686727,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_4_zigzag_tta_bn
tta_memo,perf_1_plus_0_on_brightness,client_1,1,client_0,brightness,50,50,0.2268,0.9722,0.66,0.34,0.85,0.78,0.67,0.36,0.010000000000000009,-0.17999999999999994,0.019999999999999962,-0.42000000000000004,4.565767433438727e-05,0.00031429709012479885,0.0003599547644591861,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_2_plus_0_on_brightness,client_2,1,client_0,brightness,50,50,0.2268,0.9722,0.62,0.24,0.82,0.68,0.61,0.22,-0.010000000000000009,-0.20999999999999996,-0.01999999999999999,-0.4600000000000001,2.0772745795707638e-05,0.00035668132886087887,0.0003774540746565865,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_3_plus_0_on_brightness,client_3,1,client_0,brightness,50,50,0.2268,0.9722,0.6,0.2,0.76,0.54,0.56,0.12,-0.039999999999999925,-0.19999999999999996,-0.08000000000000002,-0.42000000000000004,2.9294380887798404e-05,0.00042691355585639895,0.0004562079367441974,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_4_plus_0_on_brightness,client_4,1,client_0,brightness,50,50,0.2268,0.9722,0.67,0.34,0.87,0.8,0.67,0.34,0.0,-0.19999999999999996,0.0,-0.46,3.5347349860760214e-05,0.0003408812637120372,0.00037622861357279743,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_1_2_plus_0_on_brightness,"client_1,client_2",2,client_0,brightness,50,50,0.2268,0.9722,0.64,0.28,0.85,0.76,0.64,0.28,0.0,-0.20999999999999996,0.0,-0.48,0.00013242517519836838,0.0003769874156327907,0.0005094125908311591,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_1_3_plus_0_on_brightness,"client_1,client_3",2,client_0,brightness,50,50,0.2268,0.9722,0.64,0.28,0.83,0.72,0.63,0.26,-0.010000000000000009,-0.19999999999999996,-0.020000000000000018,-0.45999999999999996,0.00014419798253003125,0.0004384911328446491,0.0005826891153746804,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_1_4_plus_0_on_brightness,"client_1,client_4",2,client_0,brightness,50,50,0.2268,0.9722,0.66,0.34,0.88,0.82,0.68,0.38,0.020000000000000018,-0.19999999999999996,0.03999999999999998,-0.43999999999999995,0.00015027781549454967,0.00040222997593748007,0.0005525077914320298,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_2_3_plus_0_on_brightness,"client_2,client_3",2,client_0,brightness,50,50,0.2268,0.9722,0.6,0.2,0.78,0.6,0.59,0.18,-0.010000000000000009,-0.19000000000000006,-0.020000000000000018,-0.42,0.00011351817163080212,0.00045887310222615576,0.0005723912738569578,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_2_4_plus_0_on_brightness,"client_2,client_4",2,client_0,brightness,50,50,0.2268,0.9722,0.64,0.28,0.87,0.78,0.66,0.32,0.020000000000000018,-0.20999999999999996,0.03999999999999998,-0.46,0.00012561809092535557,0.0004325805528589596,0.0005581986437843151,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_3_4_plus_0_on_brightness,"client_3,client_4",2,client_0,brightness,50,50,0.2268,0.9722,0.62,0.24,0.85,0.74,0.63,0.26,0.010000000000000009,-0.21999999999999997,0.020000000000000018,-0.48,0.00013679495730459213,0.00044626492660870923,0.0005830598839133014,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_1_2_3_plus_0_on_brightness,"client_1,client_2,client_3",3,client_0,brightness,50,50,0.2268,0.9722,0.62,0.24,0.84,0.72,0.62,0.24,0.0,-0.21999999999999997,0.0,-0.48,0.00022227516563105032,0.00044571968735439364,0.000667994852985444,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_1_2_4_plus_0_on_brightness,"client_1,client_2,client_4",3,client_0,brightness,50,50,0.2268,0.9722,0.66,0.32,0.85,0.76,0.66,0.34,0.0,-0.18999999999999995,0.020000000000000018,-0.42,0.0002318147932200159,0.00042855328811493293,0.0006603680813349488,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_1_3_4_plus_0_on_brightness,"client_1,client_3,client_4",3,client_0,brightness,50,50,0.2268,0.9722,0.66,0.32,0.84,0.74,0.66,0.32,0.0,-0.17999999999999994,0.0,-0.42,0.0002394264841822767,0.00045571450213056984,0.0006951409863128465,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_2_3_4_plus_0_on_brightness,"client_2,client_3,client_4",3,client_0,brightness,50,50,0.2268,0.9722,0.62,0.24,0.84,0.72,0.63,0.26,0.010000000000000009,-0.20999999999999996,0.020000000000000018,-0.45999999999999996,0.00021887034128255622,0.00047356081892206735,0.0006924311602046235,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_1_2_3_4_plus_0_on_brightness,"client_1,client_2,client_3,client_4",4,client_0,brightness,50,50,0.2268,0.9722,0.64,0.28,0.84,0.72,0.64,0.28,0.0,-0.19999999999999996,0.0,-0.43999999999999995,0.0003021922112574123,0.0004640663663727368,0.0007662585776301491,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_brightness_tta_memo
tta_memo,perf_1_plus_0_on_glass_blur,client_1,1,client_0,glass_blur,50,50,0.7441,0.8281,0.91,0.84,0.92,0.86,0.9,0.82,-0.010000000000000009,-0.020000000000000018,-0.020000000000000018,-0.040000000000000036,4.5620941377556264e-05,0.006066442713472176,0.006112063654849733,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_glass_blur_tta_memo
tta_memo,perf_2_plus_0_on_glass_blur,client_2,1,client_0,glass_blur,50,50,0.7441,0.8281,0.92,0.84,0.93,0.86,0.9,0.8,-0.020000000000000018,-0.030000000000000027,-0.039999999999999925,-0.05999999999999994,2.0747108204566848e-05,0.005206845385813275,0.005227592494017842,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_glass_blur_tta_memo
tta_memo,perf_3_plus_0_on_glass_blur,client_3,1,client_0,glass_blur,50,50,0.7441,0.8281,0.93,0.86,0.92,0.84,0.91,0.82,-0.020000000000000018,-0.010000000000000009,-0.040000000000000036,-0.020000000000000018,2.9289659067942237e-05,0.0057638196873182525,0.005793109346386195,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_glass_blur_tta_memo
tta_memo,perf_4_plus_0_on_glass_blur,client_4,1,client_0,glass_blur,50,50,0.7441,0.8281,0.93,0.86,0.93,0.86,0.92,0.84,-0.010000000000000009,-0.010000000000000009,-0.020000000000000018,-0.020000000000000018,3.5303860896832206e-05,0.006149010069254721,0.006184313930151553,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_glass_blur_tta_memo
tta_memo,perf_1_2_plus_0_on_glass_blur,"client_1,client_2",2,client_0,glass_blur,50,50,0.7441,0.8281,0.91,0.82,0.93,0.86,0.93,0.86,0.020000000000000018,0.0,0.040000000000000036,0.0,0.00013226792517792487,0.006756237508477036,0.0068885054336549605,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_glass_blur_tta_memo
tta_memo,perf_1_3_plus_0_on_glass_blur,"client_1,client_3",2,client_0,glass_blur,50,50,0.7441,0.8281,0.94,0.88,0.93,0.86,0.94,0.88,0.0,0.009999999999999898,0.0,0.020000000000000018,0.0001441212724028223,0.007846231658611251,0.007990352931014074,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_glass_blur_tta_memo
tta_memo,perf_1_4_plus_0_on_glass_blur,"client_1,client_4",2,client_0,glass_blur,50,50,0.7441,0.8281,0.91,0.84,0.92,0.86,0.9,0.82,-0.010000000000000009,-0.020000000000000018,-0.020000000000000018,-0.040000000000000036,0.00015010224118056458,0.008489184022252622,0.008639286263433186,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_glass_blur_tta_memo
tta_memo,perf_2_3_plus_0_on_glass_blur,"client_2,client_3",2,client_0,glass_blur,50,50,0.7441,0.8281,0.94,0.88,0.94,0.88,0.92,0.84,-0.019999999999999907,-0.019999999999999907,-0.040000000000000036,-0.040000000000000036,0.00011342457312929727,0.00701339227398998,0.007126816847119278,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_0_glass_blur_tta_memo
